dir,local_ip,lp,mod,nm,prod,productId,protocol,ref,remote_ip,rp,sigid,sigwid,timestamp,ua,url,company_name,cust_id,last_vdb_timestamp,machine_type,os_arch,os_id,os_name,pkhash,product_name,product_version,sp_major_version,sp_minor_version,trial_copy,vdb_timestamp,vertical_id,city_name,country_name,real_region_name,data_valid
in,140.9.177.201,445,def,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,133.9.177.921.,51874,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,9965e58cb2e24127e172fef9068bea7d,"02 March, 2019 (08:03:05)",DESKTOP,64Bit,50033,Windows 7 64 bit,97ae7123274b62bae3a70db131371962,qhpname6,qhpver0,1,0,0,"03 March, 2019 (08:09:34)",finance,city155,country4,region28,0
in,74.9.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,50.9.177.921.,49537,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",defence,city124,country4,region42,0
in,74.9.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,50.9.177.921.,51140,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",government,city124,country4,region42,0
in,74.9.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,50.9.177.921.,52682,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",fmcg,city124,country4,region42,0
in,74.9.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,50.9.177.921.,56917,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",finance,city124,country4,region42,0
in,74.9.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,50.9.177.921.,57012,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",government,city124,country4,region42,0
in,74.9.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,50.9.177.921.,62262,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",bollywood,city124,country4,region42,0
in,74.9.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,50.9.177.921.,65222,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",educational,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,122.10.177.921.,50474,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",defence,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,122.10.177.921.,51500,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",bollywood,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,122.10.177.921.,55254,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",defence,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,122.10.177.921.,59055,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",it,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,122.10.177.921.,59383,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",manufacturing,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,122.10.177.921.,61045,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",educational,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,122.10.177.921.,62538,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",defence,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,122.10.177.921.,63963,191223,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",finance,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,239.10.177.921.,50157,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",healthcare,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,239.10.177.921.,56286,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",healthcare,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,239.10.177.921.,58233,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",government,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,239.10.177.921.,59214,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",manufacturing,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,239.10.177.921.,61189,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",healthcare,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,239.10.177.921.,63712,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",manufacturing,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,41.10.177.921.,49210,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",government,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,41.10.177.921.,51533,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",it,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,41.10.177.921.,52230,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",it,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,41.10.177.921.,53259,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",defence,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,41.10.177.921.,53853,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",government,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,41.10.177.921.,57495,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",fmcg,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,41.10.177.921.,57638,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",government,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,50.10.177.921.,49422,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",healthcare,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,50.10.177.921.,51032,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",defence,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,50.10.177.921.,52737,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",government,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,50.10.177.921.,56883,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",educational,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,50.10.177.921.,57147,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",government,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,50.10.177.921.,62719,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",finance,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,50.10.177.921.,65503,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",manufacturing,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,57.10.177.921.,53334,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",defence,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,57.10.177.921.,57340,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",it,city124,country4,region42,0
in,253.10.177.201,93444,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,57.10.177.921.,61478,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",government,city124,country4,region42,0
in,253.10.177.201,93444,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,57.10.177.921.,61905,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",finance,city124,country4,region42,0
in,253.10.177.201,93444,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,57.10.177.921.,65192,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",finance,city124,country4,region42,0
in,253.10.177.201,93444,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,91.10.177.921.,51321,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",government,city124,country4,region42,0
in,253.10.177.201,93444,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,91.10.177.921.,56902,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",it,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,91.10.177.921.,62330,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",educational,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,91.10.177.921.,62726,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",manufacturing,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,97.10.177.921.,53936,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",finance,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,97.10.177.921.,55329,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",finance,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,97.10.177.921.,58195,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",bollywood,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,97.10.177.921.,59973,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",government,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,97.10.177.921.,61909,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",government,city124,country4,region42,0
in,253.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,97.10.177.921.,64883,1912,qhcltr0,2019-03-04T06:27:27.000Z,,,qhcomp1,3c3a58c5903df39326fa1408cebc38da,"25 February, 2019 (08:48:01)",DESKTOP,64Bit,50033,Windows 7 64 bit,0f3dc85bef97135922a48f5a72ae82b7,qhpname6,qhpver0,1,0,0,"26 February, 2019 (08:14:03)",government,city124,country4,region42,0
in,133.8.137.19,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt2,SMB,,28.255.137.19,63001,31780,qhcltr4,2019-03-04T06:27:27.000Z,,,qhcomp1,7d3decc989c128923a9b4b4eb72725e5,"01 March, 2019 (13:09:08)",DESKTOP,32Bit,50016,Windows XP Professional,cb76caf0118efdf94171615c6f6d594a,qhpname4,qhpver0,3,0,0,"03 March, 2019 (08:09:34)",government,city45,country4,region30,1
in,248.154.25.811.,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt6,SMB,,201.154.25.181,63851,31780,qhcltr4,2019-03-04T06:27:27.000Z,,,qhcomp1,940a5aa9476c26d8ff5a8717f24ae310,"02 March, 2019 (08:03:05)",DESKTOP,32Bit,50032,Windows 7,14c1ab039ef4c273c198a414106fe8b7,qhpname6,qhpver0,1,0,0,"03 March, 2019 (08:09:34)",,city-1,country4,region-1,0
in,146.11.177.201,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt8,SMB,,60.11.177.921.,54993,31780,qhcltr4,2019-03-04T06:27:27.000Z,,,qhcomp1,5c3e197c84d29a93bfa945d92dc81407,"01 March, 2019 (13:09:08)",DESKTOP,32Bit,50032,Windows 7,c96ece874fc0089068459f988fad66cb,qhpname5,qhpver0,0,0,0,"03 March, 2019 (08:09:34)",it,city126,country4,region22,0
in,123.16.299.219,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt2,SMB,,254.31.115.36,51500,31780,qhcltr4,2019-03-04T06:27:27.000Z,,,qhcomp1,6da5f467ffa5967e96235d65d1a0b7b7,"01 March, 2019 (13:09:08)",DESKTOP,32Bit,50032,Windows 7,c0eef8716596e1ab0437cdb2659f86b2,qhpname4,qhpver0,0,0,0,"03 March, 2019 (08:09:34)",healthcare,city155,country4,region28,0
out,93.52.177.201,50036,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt1,HTTP,,249.221.108.921.,3333,4843,qhcltr4,2019-03-04T06:27:27.000Z,,,qhcomp0,8d538ec7183be9c0a74d0e2a8f73f4f9,"22 February, 2019 (11:01:51)",LAPTOP,32Bit,50032,Windows 7,c2339a64b1f6de2d224b156234d77c5e,qhpname2,qhpver0,1,0,0,"26 February, 2019 (08:14:07)",fmcg,city130,country4,region39,0
out,93.52.177.201,50037,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt1,HTTP,,249.221.108.921.,3333,4843,qhcltr4,2019-03-04T06:27:27.000Z,,,qhcomp0,8d538ec7183be9c0a74d0e2a8f73f4f9,"22 February, 2019 (11:01:51)",LAPTOP,32Bit,50032,Windows 7,c2339a64b1f6de2d224b156234d77c5e,qhpname2,qhpver0,1,0,0,"26 February, 2019 (08:14:07)",bollywood,city130,country4,region39,0
